transaction_id,customer_id,customer_name,age,gender,city,product_category,product_id,product_name,quantity,unit_price,total_price,discount_percent,final_amount,delivery_charge,payment_method,order_date,delivery_days,order_status,return_delivery_charge,order_source,sales_channel,rating,complaint_raised,month,month_name,year
TXN-02229,CUST-1390,Lokesh Verma,26,Male,Indore,Electronics,PRD-103,MI Power Bank,2,1236.04,2472.08,20,1977.66,0,Credit Card,2023-01-10,3,Delivered,0,Website,Website,3.1,No,1,January,2023
TXN-06534,CUST-1390,Lokesh Verma,26,Male,Indore,Sports,PRD-401,Kobo Yoga Mat,2,886.78,1773.56,10,1596.2,0,UPI,2023-01-11,2,Delivered,0,Facebook Ad,Mobile Web,4.9,No,1,January,2023
TXN-07303,CUST-1390,Lokesh Verma,26,Male,Indore,Sports,PRD-403,SG Cricket Bat,3,1540.93,4622.79,0,4622.79,0,UPI,2023-01-18,1,Delivered,0,Facebook Ad,Mobile Web,4.3,No,1,January,2023
TXN-13484,CUST-1390,Lokesh Verma,26,Male,Indore,Sports,PRD-403,SG Cricket Bat,3,1540.93,4622.79,0,4622.79,0,UPI,2023-01-18,1,Delivered,0,Facebook Ad,Mobile Web,4.3,No,1,January,2023
TXN-07519,CUST-1390,Lokesh Verma,26,Male,Indore,Sports,PRD-403,SG Cricket Bat,1,1096.12,1096.12,0,1096.12,0,Wallet,2023-02-01,4,Delivered,0,App,App,4.7,No,2,February,2023
TXN-04937,CUST-1390,Lokesh Verma,26,Male,Indore,Fashion,PRD-202,Silk Saree,1,2034.05,2034.05,25,1525.54,0,UPI,2023-02-04,2,Delivered,0,App,App,4.4,No,2,February,2023
TXN-05498,CUST-1390,Lokesh Verma,26,Male,Indore,Fashion,PRD-202,Silk Saree,3,2926.26,8778.78,25,6584.09,0,Credit Card,2023-02-14,1,Delivered,0,Facebook Ad,Mobile Web,4.8,Yes,2,February,2023
TXN-01781,CUST-1390,Lokesh Verma,26,Male,Indore,Sports,PRD-401,Kobo Yoga Mat,1,697.69,697.69,20,558.15,49,Credit Card,2023-03-06,3,Delivered,0,Website,Website,3.4,No,3,March,2023
TXN-12680,CUST-1390,Lokesh Verma,26,Male,Indore,Sports,PRD-401,Kobo Yoga Mat,1,697.69,697.69,20,558.15,49,Credit Card,2023-03-06,3,Delivered,0,Website,Website,3.4,No,3,March,2023
TXN-07712,CUST-1390,Lokesh Verma,26,Male,Indore,Electronics,PRD-101,boAt Earphones,1,1243.18,1243.18,20,994.54,49,UPI,2023-04-07,1,Delivered,0,App,App,4.0,No,4,April,2023
TXN-01943,CUST-1390,Lokesh Verma,26,Male,Indore,Sports,PRD-402,Kore Dumbbells,2,1287.69,2575.38,10,2317.84,0,Debit Card,2023-04-10,3,Returned,79,Instagram Ad,App,2.7,No,4,April,2023
TXN-18036,CUST-1390,Lokesh Verma,26,Male,Indore,Electronics,PRD-104,Portronics Mouse,3,949.25,2847.75,15,2420.59,0,UPI,2023-05-10,1,Delivered,0,Website,Website,3.9,No,5,May,2023
TXN-00132,CUST-1390,Lokesh Verma,26,Male,Indore,Beauty,PRD-306,Garnier Sunscreen,3,419.91,1259.73,15,1070.77,0,Wallet,2023-05-24,1,Delivered,0,App,App,4.2,No,5,May,2023
TXN-13240,CUST-1390,Lokesh Verma,26,Male,Indore,Electronics,PRD-101,boAt Earphones,4,802.71,3210.84,0,3210.84,0,Credit Card,2023-06-09,4,Delivered,0,Mobile Web,Mobile Web,4.6,No,6,June,2023
TXN-09743,CUST-1390,Lokesh Verma,26,Male,Indore,Electronics,PRD-101,boAt Earphones,1,960.61,960.61,25,720.46,49,UPI,2023-06-14,3,Delivered,0,Instagram Ad,App,4.1,No,6,June,2023
TXN-13384,CUST-1390,Lokesh Verma,26,Male,Indore,Fashion,PRD-204,Casual Shirt,5,601.34,3006.7,20,2405.36,0,Wallet,2023-06-23,2,Delivered,0,Instagram Ad,App,4.6,No,6,June,2023
TXN-08592,CUST-1390,Lokesh Verma,26,Male,Indore,Electronics,PRD-105,Noise Smartwatch,1,2492.54,2492.54,0,2492.54,0,UPI,2023-06-29,1,Delivered,0,Mobile Web,Mobile Web,4.8,No,6,June,2023
TXN-12649,CUST-1390,Lokesh Verma,26,Male,Indore,Electronics,PRD-105,Noise Smartwatch,4,3491.06,13964.24,0,13964.24,0,COD,2023-06-29,4,Returned,79,Mobile Web,Mobile Web,1.1,Yes,6,June,2023
TXN-01322,CUST-1390,Lokesh Verma,26,Male,Indore,Fashion,PRD-207,Sports Shoes,3,1146.31,3438.93,20,2751.14,0,Credit Card,2023-08-19,1,Delivered,0,Website,Website,4.3,No,8,August,2023
TXN-10020,CUST-1390,Lokesh Verma,26,Male,Indore,Sports,PRD-402,Kore Dumbbells,3,1340.14,4020.42,5,3819.4,0,Debit Card,2023-09-07,1,Returned,79,Website,Website,1.9,Yes,9,September,2023
TXN-16541,CUST-1390,Lokesh Verma,26,Male,Indore,Fashion,PRD-202,Silk Saree,1,1688.45,1688.45,5,1604.03,0,UPI,2023-10-09,3,Delivered,0,App,App,3.5,No,10,October,2023
TXN-16624,CUST-1390,Lokesh Verma,26,Male,Indore,Fashion,PRD-202,Silk Saree,1,1688.45,1688.45,5,1604.03,0,UPI,2023-10-09,3,Delivered,0,App,App,3.5,No,10,October,2023
TXN-16988,CUST-1390,Lokesh Verma,26,Male,Indore,Fashion,PRD-202,Silk Saree,1,1688.45,1688.45,5,1604.03,0,UPI,2023-10-09,3,Delivered,0,App,App,3.5,No,10,October,2023
TXN-18203,CUST-1390,Lokesh Verma,26,Male,Indore,Fashion,PRD-202,Silk Saree,1,1688.45,1688.45,5,1604.03,0,UPI,2023-10-09,3,Delivered,0,App,App,3.5,No,10,October,2023
TXN-03020,CUST-1390,Lokesh Verma,26,Male,Indore,Electronics,PRD-103,MI Power Bank,1,1197.1,1197.1,5,1137.24,0,Credit Card,2023-10-11,2,Delivered,0,Instagram Ad,App,4.3,No,10,October,2023
TXN-18091,CUST-1390,Lokesh Verma,26,Male,Indore,Electronics,PRD-103,MI Power Bank,1,1197.1,1197.1,5,1137.24,0,Credit Card,2023-10-11,2,Delivered,0,Instagram Ad,App,4.3,No,10,October,2023
TXN-20846,CUST-1390,Lokesh Verma,26,Male,Indore,Fashion,PRD-203,Casual Jeans,1,1096.03,1096.03,15,931.63,49,UPI,2023-11-07,3,Returned,79,Mobile Web,Mobile Web,1.9,Yes,11,November,2023
TXN-03157,CUST-1391,Pradeep Pandey,53,Male,Bhopal,Electronics,PRD-102,Realme Charger,3,556.59,1669.77,5,1586.28,0,COD,2023-02-10,3,Cancelled,0,Google Search,Website,,No,2,February,2023
TXN-20708,CUST-1391,Pradeep Pandey,53,Male,Bhopal,Fashion,PRD-202,Silk Saree,2,1698.23,3396.46,5,3226.64,0,COD,2023-02-22,4,Delivered,0,Instagram Ad,App,4.1,No,2,February,2023
TXN-15184,CUST-1391,Pradeep Pandey,53,Male,Bhopal,Sports,PRD-402,Kore Dumbbells,1,895.71,895.71,0,895.71,49,UPI,2023-03-29,5,Delivered,0,Website,Website,4.3,No,3,March,2023
TXN-09189,CUST-1391,Pradeep Pandey,53,Male,Bhopal,Electronics,PRD-103,MI Power Bank,3,1091.0,3273.0,20,2618.4,0,UPI,2023-04-09,5,Cancelled,0,App,App,,No,4,April,2023
TXN-09196,CUST-1391,Pradeep Pandey,53,Male,Bhopal,Electronics,PRD-101,boAt Earphones,2,841.38,1682.76,10,1514.48,0,UPI,2023-05-08,3,Delivered,0,Website,Website,3.4,No,5,May,2023
TXN-19797,CUST-1391,Pradeep Pandey,53,Male,Bhopal,Sports,PRD-403,SG Cricket Bat,1,1488.91,1488.91,0,1488.91,0,Wallet,2023-05-13,4,Cancelled,0,App,App,,Yes,5,May,2023
TXN-19481,CUST-1391,Pradeep Pandey,53,Male,Bhopal,Beauty,PRD-304,Maybelline Foundation,1,674.18,674.18,5,640.47,49,Credit Card,2023-05-21,5,Delivered,0,Website,Website,3.2,No,5,May,2023
TXN-12566,CUST-1391,Pradeep Pandey,53,Male,Bhopal,Sports,PRD-402,Kore Dumbbells,4,933.22,3732.88,10,3359.59,0,UPI,2023-06-04,3,Delivered,0,Instagram Ad,App,3.3,No,6,June,2023
TXN-00759,CUST-1391,Pradeep Pandey,53,Male,Bhopal,Fashion,PRD-203,Casual Jeans,1,1202.93,1202.93,0,1202.93,0,COD,2023-06-08,2,Delivered,0,Google Search,Website,4.0,No,6,June,2023
TXN-10178,CUST-1391,Pradeep Pandey,53,Male,Bhopal,Electronics,PRD-105,Noise Smartwatch,3,2344.4,7033.2,0,7033.2,0,Debit Card,2023-07-12,5,Delivered,0,Mobile Web,Mobile Web,4.6,No,7,July,2023
TXN-19285,CUST-1391,Pradeep Pandey,53,Male,Bhopal,Electronics,PRD-105,Noise Smartwatch,3,2344.4,7033.2,0,7033.2,0,Debit Card,2023-07-12,5,Delivered,0,Mobile Web,Mobile Web,4.6,No,7,July,2023
TXN-04507,CUST-1391,Pradeep Pandey,53,Male,Bhopal,Electronics,PRD-105,Noise Smartwatch,4,3119.2,12476.8,15,10605.28,0,Credit Card,2023-08-13,4,Delivered,0,Website,Website,4.7,No,8,August,2023
TXN-04300,CUST-1391,Pradeep Pandey,53,Male,Bhopal,Beauty,PRD-307,Dove Shampoo,3,342.54,1027.62,15,873.48,49,Credit Card,2023-08-21,3,Delivered,0,Instagram Ad,App,3.6,No,8,August,2023
TXN-07434,CUST-1391,Pradeep Pandey,53,Male,Bhopal,Electronics,PRD-101,boAt Earphones,2,888.43,1776.86,25,1332.64,0,COD,2023-09-19,2,Cancelled,0,App,App,,No,9,September,2023
TXN-16882,CUST-1391,Pradeep Pandey,53,Male,Bhopal,Electronics,PRD-105,Noise Smartwatch,1,2187.07,2187.07,10,1968.36,0,Debit Card,2023-09-20,4,Returned,79,Mobile Web,Mobile Web,2.9,Yes,9,September,2023
TXN-20380,CUST-1391,Pradeep Pandey,53,Male,Bhopal,Electronics,PRD-105,Noise Smartwatch,1,2187.07,2187.07,10,1968.36,0,Debit Card,2023-09-20,4,Returned,79,Mobile Web,Mobile Web,2.9,Yes,9,September,2023
TXN-10264,CUST-1391,Pradeep Pandey,53,Male,Bhopal,Electronics,PRD-101,boAt Earphones,1,1113.14,1113.14,5,1057.48,0,Wallet,2023-09-26,3,Delivered,0,Mobile Web,Mobile Web,3.4,No,9,September,2023
TXN-13734,CUST-1391,Pradeep Pandey,53,Male,Bhopal,Sports,PRD-402,Kore Dumbbells,1,1426.79,1426.79,0,1426.79,0,Credit Card,2023-09-26,2,Delivered,0,App,App,4.4,No,9,September,2023
TXN-08199,CUST-1391,Pradeep Pandey,53,Male,Bhopal,Beauty,PRD-301,Lakme Lipstick,1,498.54,498.54,0,498.54,49,UPI,2023-10-11,5,Delivered,0,App,App,3.9,No,10,October,2023
TXN-18583,CUST-1391,Pradeep Pandey,53,Male,Bhopal,Electronics,PRD-105,Noise Smartwatch,2,2860.8,5721.6,25,4291.2,0,UPI,2023-11-11,5,Delivered,0,Website,Website,4.1,No,11,November,2023
TXN-05752,CUST-1391,Pradeep Pandey,53,Male,Bhopal,Sports,PRD-401,Kobo Yoga Mat,4,823.88,3295.52,20,2636.42,0,COD,2023-11-15,5,Cancelled,0,Instagram Ad,App,,No,11,November,2023
TXN-00008,CUST-1391,Pradeep Pandey,53,Male,Bhopal,Electronics,PRD-103,MI Power Bank,2,1177.56,2355.12,10,2119.61,0,Debit Card,2023-12-28,4,Delivered,0,App,App,4.6,No,12,December,2023
TXN-19428,CUST-1391,Pradeep Pandey,53,Male,Bhopal,Sports,PRD-403,SG Cricket Bat,5,1379.21,6896.05,0,6896.05,0,UPI,2023-12-29,2,Delivered,0,Mobile Web,Mobile Web,4.7,No,12,December,2023
TXN-04506,CUST-1392,Pankaj Lodhi,23,Male,Indore,Electronics,PRD-102,Realme Charger,1,424.59,424.59,20,339.67,49,COD,2023-01-02,2,Cancelled,0,App,App,,No,1,January,2023
TXN-13080,CUST-1392,Pankaj Lodhi,23,Male,Indore,Electronics,PRD-102,Realme Charger,1,424.59,424.59,20,339.67,49,COD,2023-01-02,2,Cancelled,0,App,App,,No,1,January,2023
TXN-04567,CUST-1392,Pankaj Lodhi,23,Male,Indore,Sports,PRD-402,Kore Dumbbells,1,850.17,850.17,25,637.63,49,Debit Card,2023-01-30,2,Delivered,0,App,App,4.3,No,1,January,2023
TXN-13396,CUST-1392,Pankaj Lodhi,23,Male,Indore,Sports,PRD-402,Kore Dumbbells,1,1107.62,1107.62,25,830.71,49,UPI,2023-01-30,3,Returned,79,Google Search,Website,2.0,No,1,January,2023
TXN-12709,CUST-1392,Pankaj Lodhi,23,Male,Indore,Fashion,PRD-205,Lehenga Choli,2,3357.89,6715.78,0,6715.78,0,UPI,2023-02-04,3,Returned,79,Website,Website,1.8,Yes,2,February,2023
TXN-16073,CUST-1392,Pankaj Lodhi,23,Male,Indore,Fashion,PRD-205,Lehenga Choli,2,3357.89,6715.78,0,6715.78,0,UPI,2023-02-04,3,Returned,79,Website,Website,1.8,Yes,2,February,2023
TXN-16912,CUST-1392,Pankaj Lodhi,23,Male,Indore,Fashion,PRD-205,Lehenga Choli,2,3357.89,6715.78,0,6715.78,0,UPI,2023-02-04,3,Returned,79,Website,Website,1.8,Yes,2,February,2023
TXN-20781,CUST-1392,Pankaj Lodhi,23,Male,Indore,Electronics,PRD-105,Noise Smartwatch,5,2815.87,14079.35,15,11967.45,0,COD,2023-03-06,4,Delivered,0,Mobile Web,Mobile Web,3.3,No,3,March,2023
TXN-11045,CUST-1392,Pankaj Lodhi,23,Male,Indore,Fashion,PRD-203,Casual Jeans,1,943.73,943.73,20,754.98,49,Debit Card,2023-04-11,4,Cancelled,0,App,App,,No,4,April,2023
TXN-17445,CUST-1392,Pankaj Lodhi,23,Male,Indore,Sports,PRD-402,Kore Dumbbells,2,1387.5,2775.0,20,2220.0,0,Credit Card,2023-06-05,3,Delivered,0,App,App,4.4,No,6,June,2023
TXN-06498,CUST-1392,Pankaj Lodhi,23,Male,Indore,Fashion,PRD-207,Sports Shoes,2,1615.56,3231.12,0,3231.12,0,UPI,2023-07-05,4,Delivered,0,App,App,3.5,No,7,July,2023
TXN-06910,CUST-1392,Pankaj Lodhi,23,Male,Indore,Fashion,PRD-207,Sports Shoes,2,1615.56,3231.12,0,3231.12,0,UPI,2023-07-05,4,Delivered,0,App,App,3.5,No,7,July,2023
TXN-19334,CUST-1392,Pankaj Lodhi,23,Male,Indore,Electronics,PRD-105,Noise Smartwatch,2,2270.25,4540.5,10,4086.45,0,Debit Card,2023-07-24,2,Delivered,0,App,App,4.4,No,7,July,2023
TXN-20092,CUST-1392,Pankaj Lodhi,23,Male,Indore,Electronics,PRD-105,Noise Smartwatch,2,2270.25,4540.5,10,4086.45,0,Debit Card,2023-07-24,2,Delivered,0,App,App,4.4,No,7,July,2023
TXN-16758,CUST-1392,Pankaj Lodhi,23,Male,Indore,Fashion,PRD-201,Cotton Kurta,1,675.77,675.77,25,506.83,49,Credit Card,2023-07-26,4,Delivered,0,App,App,3.2,No,7,July,2023
TXN-07481,CUST-1392,Pankaj Lodhi,23,Male,Indore,Sports,PRD-403,SG Cricket Bat,2,1087.54,2175.08,15,1848.82,0,Credit Card,2023-07-27,1,Delivered,0,Mobile Web,Mobile Web,4.6,No,7,July,2023
TXN-11881,CUST-1392,Pankaj Lodhi,23,Male,Indore,Sports,PRD-403,SG Cricket Bat,2,1087.54,2175.08,15,1848.82,0,Credit Card,2023-07-27,1,Delivered,0,Mobile Web,Mobile Web,4.6,No,7,July,2023
TXN-11180,CUST-1392,Pankaj Lodhi,23,Male,Indore,Electronics,PRD-105,Noise Smartwatch,1,2146.54,2146.54,5,2039.21,0,UPI,2023-08-28,3,Delivered,0,Mobile Web,Mobile Web,6.9,No,8,August,2023
TXN-14279,CUST-1392,Pankaj Lodhi,23,Male,Indore,Sports,PRD-401,Kobo Yoga Mat,1,860.59,860.59,30,602.41,49,UPI,2023-09-18,1,Delivered,0,Website,Website,4.3,No,9,September,2023
TXN-18739,CUST-1392,Pankaj Lodhi,23,Male,Indore,Sports,PRD-401,Kobo Yoga Mat,1,860.59,860.59,30,602.41,49,UPI,2023-09-18,1,Delivered,0,Website,Website,4.3,No,9,September,2023
TXN-12806,CUST-1392,Pankaj Lodhi,23,Male,Indore,Electronics,PRD-101,boAt Earphones,4,1046.75,4187.0,10,3768.3,0,Wallet,2023-09-19,1,Delivered,0,App,App,4.7,No,9,September,2023
TXN-20308,CUST-1392,Pankaj Lodhi,23,Male,Indore,Electronics,PRD-101,boAt Earphones,4,1046.75,4187.0,10,3768.3,0,Wallet,2023-09-19,1,Delivered,0,App,App,4.7,No,9,September,2023
TXN-14665,CUST-1392,Pankaj Lodhi,23,Male,Indore,Sports,PRD-401,Kobo Yoga Mat,2,796.5,1593.0,20,1274.4,0,UPI,2023-10-18,4,Delivered,0,Facebook Ad,Mobile Web,4.2,No,10,October,2023
TXN-16599,CUST-1392,Pankaj Lodhi,23,Male,Indore,Fashion,PRD-203,Casual Jeans,1,980.55,980.55,30,686.38,49,Debit Card,2023-11-01,2,Delivered,0,Facebook Ad,Mobile Web,4.3,No,11,November,2023
TXN-02544,CUST-1392,Pankaj Lodhi,23,Male,Indore,Electronics,PRD-105,Noise Smartwatch,1,2757.28,2757.28,15,2343.69,0,COD,2023-11-15,4,Cancelled,0,Website,Website,,No,11,November,2023
TXN-07828,CUST-1392,Pankaj Lodhi,23,Male,Indore,Fashion,PRD-206,Winter Jacket,2,1472.98,2945.96,30,2062.17,0,COD,2023-11-17,1,Delivered,0,App,App,4.8,No,11,November,2023
TXN-05710,CUST-1392,Pankaj Lodhi,23,Male,Indore,Electronics,PRD-101,boAt Earphones,1,1212.16,1212.16,15,1030.34,0,Debit Card,2023-11-20,1,Delivered,0,Instagram Ad,App,4.0,No,11,November,2023
TXN-12059,CUST-1392,Pankaj Lodhi,23,Male,Indore,Fashion,PRD-202,Silk Saree,3,2259.24,6777.72,10,6099.95,0,Credit Card,2023-11-20,1,Delivered,0,App,App,4.0,No,11,November,2023
TXN-20900,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Fashion,PRD-202,Silk Saree,3,2657.28,7971.84,0,7971.84,0,COD,2023-01-04,7,Delivered,0,App,App,3.9,No,1,January,2023
TXN-04614,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Electronics,PRD-105,Noise Smartwatch,5,2937.21,14686.05,15,12483.14,0,COD,2023-02-08,7,Delivered,0,App,App,2.2,No,2,February,2023
TXN-20820,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Fashion,PRD-202,Silk Saree,1,1898.07,1898.07,0,1898.07,0,Wallet,2023-02-10,4,Delivered,0,Website,Website,5.6,No,2,February,2023
TXN-17233,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Beauty,PRD-301,Lakme Lipstick,1,524.94,524.94,5,498.69,49,Credit Card,2023-02-12,5,Delivered,0,App,App,4.3,No,2,February,2023
TXN-21168,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Sports,PRD-402,Kore Dumbbells,1,836.95,836.95,10,753.26,49,Wallet,2023-03-10,4,Delivered,0,App,App,4.7,No,3,March,2023
TXN-08519,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Fashion,PRD-201,Cotton Kurta,1,519.01,519.01,20,415.21,49,Debit Card,2023-03-23,7,Delivered,0,Mobile Web,Mobile Web,2.7,No,3,March,2023
TXN-01087,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Fashion,PRD-203,Casual Jeans,1,1387.68,1387.68,0,1387.68,0,Debit Card,2023-03-31,4,Delivered,0,Google Search,Website,3.7,No,3,March,2023
TXN-09220,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Fashion,PRD-203,Casual Jeans,1,1387.68,1387.68,0,1387.68,0,Debit Card,2023-03-31,4,Delivered,0,Google Search,Website,3.7,No,3,March,2023
TXN-04209,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Electronics,PRD-101,boAt Earphones,2,1227.39,2454.78,5,2332.04,0,COD,2023-04-05,5,Delivered,0,App,App,3.5,No,4,April,2023
TXN-10600,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Fashion,PRD-201,Cotton Kurta,1,964.59,964.59,10,868.13,49,COD,2023-04-07,5,Returned,79,App,App,2.9,Yes,4,April,2023
TXN-13650,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Beauty,PRD-306,Garnier Sunscreen,1,260.35,260.35,10,234.32,49,UPI,2023-05-15,7,Returned,79,Instagram Ad,App,1.7,Yes,5,May,2023
TXN-01587,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Sports,PRD-405,Cosco Badminton Set,2,1294.71,2589.42,10,2330.48,0,COD,2023-05-24,4,Delivered,0,App,App,4.4,No,5,May,2023
TXN-19199,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Sports,PRD-405,Cosco Badminton Set,2,1294.71,2589.42,10,2330.48,0,COD,2023-05-24,4,Delivered,0,App,App,4.4,No,5,May,2023
TXN-13592,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Fashion,PRD-203,Casual Jeans,1,1340.47,1340.47,5,1273.45,0,Wallet,2023-07-01,4,Delivered,0,Mobile Web,Mobile Web,4.2,No,7,July,2023
TXN-20121,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Fashion,PRD-203,Casual Jeans,1,1340.47,1340.47,5,1273.45,0,Wallet,2023-07-01,4,Delivered,0,Mobile Web,Mobile Web,4.2,No,7,July,2023
TXN-21239,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Beauty,PRD-302,Himalaya Face Wash,4,199.28,797.12,5,757.26,49,COD,2023-07-03,4,Cancelled,0,Mobile Web,Mobile Web,,No,7,July,2023
TXN-16037,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Beauty,PRD-302,Himalaya Face Wash,1,237.67,237.67,15,202.02,49,COD,2023-07-06,7,Delivered,0,Instagram Ad,App,2.7,No,7,July,2023
TXN-01481,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Fashion,PRD-207,Sports Shoes,1,1560.43,1560.43,10,1404.39,0,COD,2023-07-17,3,Delivered,0,App,App,3.1,No,7,July,2023
TXN-12863,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Fashion,PRD-207,Sports Shoes,2,1959.71,3919.42,5,3723.45,0,Wallet,2023-08-10,3,Delivered,0,App,App,4.6,No,8,August,2023
TXN-02062,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Beauty,PRD-303,Nivea Body Lotion,1,324.78,324.78,10,292.3,49,COD,2023-08-12,3,Delivered,0,Facebook Ad,Mobile Web,4.3,No,8,August,2023
TXN-05185,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Beauty,PRD-303,Nivea Body Lotion,1,324.78,324.78,10,292.3,49,COD,2023-08-12,3,Delivered,0,Facebook Ad,Mobile Web,4.3,No,8,August,2023
TXN-08967,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Fashion,PRD-202,Silk Saree,1,2233.54,2233.54,25,1675.15,0,COD,2023-09-05,6,Delivered,0,Instagram Ad,App,3.9,No,9,September,2023
TXN-13752,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Fashion,PRD-202,Silk Saree,1,2233.54,2233.54,25,1675.15,0,COD,2023-09-05,6,Delivered,0,Instagram Ad,App,3.9,No,9,September,2023
TXN-17185,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Electronics,PRD-101,boAt Earphones,1,1112.37,1112.37,25,834.28,49,COD,2023-09-25,7,Delivered,0,Instagram Ad,App,3.3,No,9,September,2023
TXN-05034,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Fashion,PRD-203,Casual Jeans,4,1091.09,4364.36,20,3491.49,0,Wallet,2023-10-14,6,Returned,79,Facebook Ad,Mobile Web,1.7,Yes,10,October,2023
TXN-18943,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Fashion,PRD-204,Casual Shirt,1,820.3,820.3,30,574.21,49,COD,2023-11-14,5,Delivered,0,Google Search,Website,3.3,No,11,November,2023
TXN-19330,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Beauty,PRD-301,Lakme Lipstick,1,406.12,406.12,25,304.59,49,UPI,2023-11-21,5,Delivered,0,Facebook Ad,Mobile Web,3.6,No,11,November,2023
TXN-09795,CUST-1393,Komal Chouhan,44,Female,Jabalpur,Electronics,PRD-102,Realme Charger,2,480.04,960.08,5,912.08,49,COD,2023-12-08,6,Delivered,0,Website,Website,3.7,No,12,December,2023
TXN-04672,CUST-1394,Suresh Yadav,38,Male,Bhopal,Electronics,PRD-105,Noise Smartwatch,1,3005.67,3005.67,5,2855.39,0,UPI,2023-01-24,4,Delivered,0,Facebook Ad,Mobile Web,4.0,No,1,January,2023
TXN-00295,CUST-1394,Suresh Yadav,38,Male,Bhopal,Electronics,PRD-107,Philips LED Bulb,1,291.05,291.05,5,276.5,49,COD,2023-01-31,4,Delivered,0,Facebook Ad,Mobile Web,3.4,No,1,January,2023
TXN-19915,CUST-1394,Suresh Yadav,38,Male,Bhopal,Sports,PRD-403,SG Cricket Bat,1,1330.15,1330.15,5,1263.64,0,COD,2023-02-03,4,Delivered,0,Facebook Ad,Mobile Web,3.4,No,2,February,2023
TXN-06979,CUST-1394,Suresh Yadav,38,Male,Bhopal,Sports,PRD-403,SG Cricket Bat,4,1893.84,7575.36,0,7575.36,0,UPI,2023-02-04,4,Delivered,0,Friend Referral,App,4.6,No,2,February,2023
TXN-15523,CUST-1394,Suresh Yadav,38,Male,Bhopal,Electronics,PRD-104,Portronics Mouse,1,842.52,842.52,5,800.39,49,Debit Card,2023-02-22,3,Delivered,0,Google Search,Website,4.2,No,2,February,2023
TXN-06988,CUST-1394,Suresh Yadav,38,Male,Bhopal,Electronics,PRD-101,boAt Earphones,1,1234.73,1234.73,10,1111.26,0,Credit Card,2023-04-02,5,Returned,79,Google Search,Website,2.1,Yes,4,April,2023
TXN-04832,CUST-1394,Suresh Yadav,38,Male,Bhopal,Sports,PRD-403,SG Cricket Bat,4,1145.88,4583.52,30,3208.46,0,COD,2023-04-13,5,Delivered,0,Instagram Ad,App,3.4,Yes,4,April,2023
TXN-07419,CUST-1394,Suresh Yadav,38,Male,Bhopal,Electronics,PRD-105,Noise Smartwatch,5,3053.74,15268.7,5,14505.26,0,UPI,2023-04-30,4,Delivered,0,Website,Website,4.0,Yes,4,April,2023
TXN-08255,CUST-1394,Suresh Yadav,38,Male,Bhopal,Electronics,PRD-105,Noise Smartwatch,5,3053.74,15268.7,5,14505.26,0,UPI,2023-04-30,4,Delivered,0,Website,Website,4.0,Yes,4,April,2023
TXN-03801,CUST-1394,Suresh Yadav,38,Male,Bhopal,Electronics,PRD-101,boAt Earphones,2,1246.04,2492.08,0,2492.08,0,Credit Card,2023-05-19,5,Delivered,0,Google Search,Website,4.6,Yes,5,May,2023
TXN-02498,CUST-1394,Suresh Yadav,38,Male,Bhopal,Beauty,PRD-302,Himalaya Face Wash,5,260.59,1302.95,25,977.21,49,Wallet,2023-06-21,2,Returned,79,Google Search,Website,1.6,Yes,6,June,2023
TXN-01503,CUST-1394,Suresh Yadav,38,Male,Bhopal,Beauty,PRD-302,Himalaya Face Wash,1,204.88,204.88,10,184.39,49,Wallet,2023-07-01,3,Delivered,0,App,App,4.6,No,7,July,2023
TXN-05087,CUST-1394,Suresh Yadav,38,Male,Bhopal,Beauty,PRD-302,Himalaya Face Wash,1,204.88,204.88,10,184.39,49,Wallet,2023-07-01,3,Delivered,0,App,App,4.6,No,7,July,2023
